shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
140016,-12.452300,130.830650,90040,5.109
140016,-12.452331,130.830664,90041,5.113
140016,-12.452362,130.830670,90042,5.117
140016,-12.452395,130.830667,90043,5.120
140016,-12.452430,130.830656,90044,5.124
140016,-12.452450,130.830645,90045,5.127
140016,-12.452471,130.830626,90046,5.130
140016,-12.452490,130.830601,90047,5.133
140016,-12.452503,130.830570,90048,5.137
140016,-12.452657,130.830406,90049,5.162
140016,-12.453294,130.829778,90050,5.260
140016,-12.453349,130.829722,90051,5.269
140016,-12.453613,130.830000,90052,5.311
140016,-12.453613,130.830000,100001,5.311
140016,-12.453918,130.830320,100002,5.359
140016,-12.454383,130.830810,100003,5.433
140016,-12.454857,130.831293,100004,5.507
140016,-12.455150,130.831593,100005,5.553
140016,-12.455150,130.831593,110001,5.553
140016,-12.455330,130.831777,110002,5.581
140016,-12.455791,130.832256,110003,5.654
140016,-12.456777,130.833263,110004,5.809
140016,-12.456857,130.833345,110005,5.821
140016,-12.457423,130.833933,110006,5.911
140016,-12.457460,130.833972,110007,5.917
140016,-12.457837,130.834363,110008,5.976
140016,-12.457837,130.834363,120001,5.976
140016,-12.457983,130.834514,120002,5.999
140016,-12.458276,130.834810,120003,6.045
140016,-12.458587,130.835138,120004,6.094
140016,-12.458694,130.835242,120005,6.111
140016,-12.459091,130.835653,120006,6.173
140016,-12.459640,130.836218,120007,6.260
140016,-12.460302,130.836902,120008,6.364
140016,-12.460375,130.836976,120009,6.376
140016,-12.460619,130.837230,120010,6.414
140016,-12.460640,130.837251,120011,6.418
140016,-12.460984,130.837607,120012,6.472
140016,-12.460984,130.837607,130001,6.472
140016,-12.461027,130.837652,130002,6.479
140016,-12.461082,130.837708,130003,6.487
140016,-12.461625,130.838271,130004,6.573
140016,-12.462209,130.838875,130005,6.665
140016,-12.462905,130.839588,130006,6.774
140016,-12.463084,130.839782,130007,6.803
140016,-12.463108,130.839809,130008,6.807
140016,-12.463177,130.839878,130009,6.818
140016,-12.463230,130.839930,130010,6.826
140016,-12.463624,130.840341,130011,6.888
140016,-12.463762,130.840485,130012,6.910
140016,-12.463952,130.840681,130013,6.940
140016,-12.464633,130.841374,130014,7.047
140016,-12.464797,130.841543,130015,7.073
140016,-12.464953,130.841706,130016,7.097
140016,-12.464983,130.841748,130017,7.103
140016,-12.464983,130.841748,140001,7.103
140016,-12.465064,130.841859,140002,7.118
140016,-12.465270,130.842076,140003,7.151
140016,-12.465476,130.842290,140004,7.183
140016,-12.465500,130.842331,140005,7.189
140016,-12.465515,130.842376,140006,7.194
140016,-12.465525,130.842428,140007,7.199
140016,-12.465528,130.842479,140008,7.205
140016,-12.465524,130.842505,140009,7.208
140016,-12.465522,130.842519,140010,7.209
140016,-12.465510,130.842577,140011,7.216
140016,-12.465497,130.842614,140012,7.220
140016,-12.465481,130.842649,140013,7.224
140016,-12.465455,130.842692,140014,7.230
140016,-12.465420,130.842740,140015,7.236
140016,-12.465358,130.842820,140016,7.247
140016,-12.465278,130.842900,140017,7.260
140016,-12.465263,130.842916,140018,7.262
140016,-12.465231,130.842948,140019,7.267
140016,-12.464838,130.843338,140020,7.328
140016,-12.464817,130.843357,140021,7.331
140016,-12.464716,130.843460,140022,7.347
140016,-12.464999,130.843709,140023,7.388
140016,-12.465260,130.843975,140024,7.429
140016,-12.465208,130.844036,140025,7.438
140016,-12.465172,130.844074,140026,7.444
140016,-12.465033,130.844217,140027,7.465
140016,-12.464925,130.844327,140028,7.482
140016,-12.464856,130.844396,140029,7.493
140016,-12.464849,130.844403,140030,7.494
150007,-12.464840,130.844414,10001,0.000
150007,-12.464810,130.844444,10002,0.005
150007,-12.464685,130.844569,10003,0.024
150007,-12.464601,130.844656,10004,0.037
150007,-12.464504,130.844753,10005,0.052
150007,-12.464451,130.844807,10006,0.061
150007,-12.464439,130.844817,10007,0.063
150007,-12.464424,130.844829,10008,0.065
150007,-12.464411,130.844840,10009,0.067
150007,-12.464391,130.844850,10010,0.069
150007,-12.464373,130.844857,10011,0.071
150007,-12.464349,130.844864,10012,0.074
150007,-12.464331,130.844865,10013,0.076
150007,-12.464313,130.844867,10014,0.078
150007,-12.464299,130.844866,10015,0.079
150007,-12.464283,130.844865,10016,0.081
150007,-12.464268,130.844861,10017,0.083
150007,-12.464254,130.844856,10018,0.085
150007,-12.464245,130.844851,10019,0.086
150007,-12.464230,130.844838,10020,0.088
150007,-12.463787,130.844381,10021,0.158
150007,-12.463492,130.844081,10022,0.204
150007,-12.462045,130.842590,10023,0.432
150007,-12.461790,130.842335,10024,0.471
150007,-12.461353,130.841891,10025,0.539
150007,-12.460870,130.841366,10026,0.618
150007,-12.460658,130.841149,10027,0.651
150007,-12.460520,130.841006,10028,0.673
150007,-12.460520,130.841006,20001,0.673
150007,-12.460441,130.840923,20002,0.685
150007,-12.460262,130.840728,20003,0.714
150007,-12.459926,130.840384,20004,0.767
150007,-12.459379,130.839811,20005,0.854
150007,-12.458932,130.839351,20006,0.924
150007,-12.458441,130.838845,20007,1.002
150007,-12.458258,130.838657,20008,1.030
150007,-12.457402,130.837764,20009,1.166
150007,-12.457402,130.837764,30001,1.166
150007,-12.457224,130.837579,30002,1.194
150007,-12.456812,130.837150,30003,1.259
150007,-12.456675,130.837043,30004,1.278
150007,-12.456293,130.836641,30005,1.339
150007,-12.456113,130.836452,30006,1.368
150007,-12.456062,130.836407,30007,1.375
150007,-12.456019,130.836375,30008,1.381
150007,-12.455953,130.836329,30009,1.390
150007,-12.455877,130.836283,30010,1.400
150007,-12.455790,130.836240,30011,1.411
150007,-12.455672,130.836194,30012,1.425
150007,-12.455577,130.836169,30013,1.435
150007,-12.455467,130.836147,30014,1.448
150007,-12.455350,130.836136,30015,1.461
150007,-12.455230,130.836137,30016,1.474
150007,-12.455129,130.836146,30017,1.485
150007,-12.455022,130.836165,30018,1.497
150007,-12.454945,130.836187,30019,1.506
150007,-12.454875,130.836212,30020,1.514
150007,-12.454790,130.836250,30021,1.525
150007,-12.454728,130.836280,30022,1.532
150007,-12.454653,130.836328,30023,1.542
150007,-12.454573,130.836381,30024,1.553
150007,-12.454413,130.836492,30025,1.574
150007,-12.454263,130.836587,30026,1.594
150007,-12.454125,130.836670,30027,1.611
150007,-12.454018,130.836724,30028,1.625
150007,-12.453867,130.836789,30029,1.643
150007,-12.453760,130.836834,30030,1.655
150007,-12.453619,130.836882,30031,1.672
150007,-12.453470,130.836923,30032,1.689
150007,-12.453328,130.836954,30033,1.705
150007,-12.453216,130.836972,30034,1.718
150007,-12.453088,130.836987,30035,1.732
150007,-12.453004,130.836993,30036,1.741
150007,-12.452928,130.836997,30037,1.750
150007,-12.452840,130.837001,30038,1.759
150007,-12.452676,130.836996,30039,1.777
150007,-12.452483,130.836980,30040,1.799
150007,-12.452291,130.836948,30041,1.821
150007,-12.452083,130.836909,30042,1.844
150007,-12.451975,130.836889,30043,1.856
150007,-12.451814,130.836858,30044,1.874
150007,-12.451526,130.836808,30045,1.906
150007,-12.451353,130.836776,30046,1.926
150007,-12.450652,130.836628,30047,2.005
150007,-12.450268,130.836397,30048,2.054
150007,-12.449905,130.836157,30049,2.102
150007,-12.449547,130.835826,30050,2.156
150007,-12.449221,130.835467,30051,2.209
150007,-12.448814,130.835088,30052,2.270
150007,-12.448692,130.834975,30053,2.288
150007,-12.448411,130.834834,30054,2.323
150007,-12.448221,130.834769,30055,2.345
150007,-12.448019,130.834732,30056,2.368
150007,-12.447669,130.834711,30057,2.407
150007,-12.447356,130.834756,30058,2.442
150007,-12.446996,130.834867,30059,2.483
150007,-12.446911,130.834883,30060,2.493
150007,-12.446445,130.834912,30061,2.545
150007,-12.446015,130.834880,30062,2.592
150007,-12.445335,130.834810,30063,2.668
150007,-12.444701,130.834498,30064,2.746
150007,-12.444664,130.834486,30065,2.750
150007,-12.444571,130.834440,30066,2.761
150007,-12.444543,130.834395,30067,2.767
150007,-12.444525,130.834343,30068,2.773
150007,-12.444521,130.834291,30069,2.779
150007,-12.444520,130.834238,30070,2.785
150007,-12.444548,130.834143,30071,2.796
150007,-12.444722,130.834045,30072,2.817
150007,-12.444790,130.834006,30073,2.826
150007,-12.444914,130.833942,30074,2.841
150007,-12.445062,130.833875,30075,2.859
150007,-12.445725,130.833583,30076,2.939
150007,-12.446069,130.833413,30077,2.982
150007,-12.446099,130.833399,30078,2.985
150007,-12.446099,130.833399,40001,2.985
150007,-12.446391,130.833259,40002,3.021
150007,-12.446453,130.833258,40003,3.028
150007,-12.446524,130.833231,40004,3.036
150007,-12.446668,130.833160,40005,3.054
150007,-12.446772,130.833112,40006,3.067
150007,-12.446800,130.833056,40007,3.074
150007,-12.447546,130.832689,40008,3.165
150007,-12.448588,130.832158,40009,3.294
150007,-12.448705,130.832101,40010,3.308
150007,-12.448868,130.832013,40011,3.329
150007,-12.449342,130.831766,40012,3.388
150007,-12.449681,130.831592,40013,3.430
150007,-12.449681,130.831592,50001,3.430
150007,-12.449877,130.831491,50002,3.454
150007,-12.450257,130.831278,50003,3.502
150007,-12.450295,130.831258,50004,3.507
150007,-12.451312,130.830696,50005,3.635
150007,-12.451446,130.830628,50006,3.651
150007,-12.451573,130.830582,50007,3.666
150007,-12.451690,130.830551,50008,3.680
150007,-12.451806,130.830527,50009,3.693
150007,-12.451934,130.830513,50010,3.707
150007,-12.452005,130.830520,50011,3.715
150007,-12.452062,130.830530,50012,3.721
150007,-12.452117,130.830549,50013,3.728
150007,-12.452176,130.830575,50014,3.735
150007,-12.452217,130.830596,50015,3.740
150007,-12.452261,130.830616,50016,3.745
150007,-12.452284,130.830639,50017,3.749
150007,-12.452300,130.830650,50018,3.751
150007,-12.452331,130.830664,50019,3.755
150007,-12.452362,130.830670,50020,3.758
150007,-12.452395,130.830667,50021,3.762
150007,-12.452430,130.830656,50022,3.766
150007,-12.452450,130.830645,50023,3.769
150007,-12.452471,130.830626,50024,3.772
150007,-12.452490,130.830601,50025,3.775
150007,-12.452503,130.830570,50026,3.779
150007,-12.452657,130.830406,50027,3.803
150007,-12.453294,130.829778,50028,3.902
150007,-12.453349,130.829722,50029,3.910
150007,-12.453613,130.830000,50030,3.952
150007,-12.453613,130.830000,60001,3.952
150007,-12.453918,130.830320,60002,4.001
150007,-12.454383,130.830810,60003,4.075
150007,-12.454857,130.831293,60004,4.149
150007,-12.455150,130.831593,60005,4.195
150007,-12.455150,130.831593,70001,4.195
150007,-12.455330,130.831777,70002,4.223
150007,-12.455791,130.832256,70003,4.296
150007,-12.456777,130.833263,70004,4.450
150007,-12.456857,130.833345,70005,4.463
150007,-12.457423,130.833933,70006,4.552
150007,-12.457460,130.833972,70007,4.558
150007,-12.457837,130.834363,70008,4.618
150007,-12.457837,130.834363,80001,4.618
150007,-12.457983,130.834514,80002,4.641
150007,-12.458276,130.834810,80003,4.687
150007,-12.458587,130.835138,80004,4.736
150007,-12.458694,130.835242,80005,4.753
150007,-12.459091,130.835653,80006,4.815
150007,-12.459640,130.836218,80007,4.902
150007,-12.460302,130.836902,80008,5.006
150007,-12.460375,130.836976,80009,5.017
150007,-12.460619,130.837230,80010,5.056
150007,-12.460640,130.837251,80011,5.059
150007,-12.460984,130.837607,80012,5.114
150007,-12.460984,130.837607,90001,5.114
150007,-12.461027,130.837652,90002,5.120
150007,-12.461082,130.837708,90003,5.129
150007,-12.461625,130.838271,90004,5.215
150007,-12.462209,130.838875,90005,5.307
150007,-12.462905,130.839588,90006,5.416
150007,-12.463084,130.839782,90007,5.445
150007,-12.463108,130.839809,90008,5.449
150007,-12.463177,130.839878,90009,5.460
150007,-12.463230,130.839930,90010,5.468
150007,-12.463624,130.840341,90011,5.530
150007,-12.463762,130.840485,90012,5.552
150007,-12.463952,130.840681,90013,5.582
150007,-12.464633,130.841374,90014,5.689
150007,-12.464797,130.841543,90015,5.714
150007,-12.464953,130.841706,90016,5.739
150007,-12.464983,130.841748,90017,5.745
150007,-12.464983,130.841748,100001,5.745
150007,-12.465064,130.841859,100002,5.760
150007,-12.465270,130.842076,100003,5.793
150007,-12.465476,130.842290,100004,5.825
150007,-12.465500,130.842331,100005,5.830
150007,-12.465515,130.842376,100006,5.835
150007,-12.465525,130.842428,100007,5.841
150007,-12.465528,130.842479,100008,5.847
150007,-12.465524,130.842505,100009,5.849
150007,-12.465522,130.842519,100010,5.851
150007,-12.465510,130.842577,100011,5.857
150007,-12.465497,130.842614,100012,5.862
150007,-12.465481,130.842649,100013,5.866
150007,-12.465455,130.842692,100014,5.871
150007,-12.465420,130.842740,100015,5.878
150007,-12.465358,130.842820,100016,5.889
150007,-12.465278,130.842900,100017,5.901
150007,-12.465263,130.842916,100018,5.904
150007,-12.465231,130.842948,100019,5.909
150007,-12.464838,130.843338,100020,5.969
150007,-12.464817,130.843357,100021,5.973
150007,-12.464716,130.843460,100022,5.988
150007,-12.464999,130.843709,100023,6.030
150007,-12.465260,130.843975,100024,6.071
150007,-12.465208,130.844036,100025,6.080
150007,-12.465172,130.844074,100026,6.085
150007,-12.465033,130.844217,100027,6.107
150007,-12.464925,130.844327,100028,6.124
150007,-12.464856,130.844396,100029,6.135
150007,-12.464849,130.844403,100030,6.136
190011,-12.445978,130.833387,10001,0.000
190011,-12.445921,130.833414,10002,0.007
190011,-12.445528,130.833597,10003,0.055
190011,-12.445139,130.833781,10004,0.102
190011,-12.444971,130.833850,10005,0.122
190011,-12.444796,130.833927,10006,0.143
190011,-12.444715,130.833965,10007,0.153
190011,-12.444421,130.834097,10008,0.189
190011,-12.444377,130.834119,10009,0.194
190011,-12.444261,130.834172,10010,0.208
190011,-12.444093,130.834263,10011,0.229
190011,-12.443808,130.834435,10012,0.266
190011,-12.443718,130.834519,10013,0.280
190011,-12.443444,130.834687,10014,0.315
190011,-12.443288,130.834773,10015,0.334
190011,-12.443132,130.834850,10016,0.354
190011,-12.443042,130.834926,10017,0.367
190011,-12.442779,130.835036,10018,0.398
190011,-12.442495,130.835149,10019,0.432
190011,-12.442335,130.835215,10020,0.451
190011,-12.442226,130.835264,10021,0.464
190011,-12.442068,130.835348,10022,0.484
190011,-12.441915,130.835430,10023,0.503
190011,-12.441785,130.835506,10024,0.520
190011,-12.441601,130.835619,10025,0.543
190011,-12.441473,130.835703,10026,0.560
190011,-12.441016,130.836019,10027,0.621
190011,-12.440404,130.836450,10028,0.704
190011,-12.439594,130.837012,10029,0.812
190011,-12.439479,130.837088,10030,0.827
190011,-12.439048,130.837344,10031,0.882
190011,-12.438896,130.837429,10032,0.902
190011,-12.438779,130.837491,10033,0.916
190011,-12.438676,130.837538,10034,0.929
190011,-12.438371,130.837673,10035,0.966
190011,-12.438275,130.837707,10036,0.977
190011,-12.438180,130.837739,10037,0.988
190011,-12.438082,130.837768,10038,0.999
190011,-12.437955,130.837795,10039,1.014
190011,-12.437756,130.837823,10040,1.036
190011,-12.437373,130.837878,10041,1.079
190011,-12.437113,130.837909,10042,1.107
190011,-12.436986,130.837922,10043,1.122
190011,-12.436795,130.837932,10044,1.143
190011,-12.436596,130.837933,10045,1.165
190011,-12.436503,130.837926,10046,1.175
190011,-12.436421,130.837919,10047,1.184
190011,-12.436352,130.837916,10048,1.192
190011,-12.436285,130.837914,10049,1.199
190011,-12.436238,130.837916,10050,1.204
190011,-12.436183,130.837919,10051,1.210
190011,-12.436123,130.837926,10052,1.217
190011,-12.436022,130.837943,10053,1.228
190011,-12.435962,130.837951,10054,1.235
190011,-12.435760,130.837941,10055,1.258
190011,-12.435438,130.837923,10056,1.293
190011,-12.435438,130.837923,20001,1.293
190011,-12.435048,130.837902,20002,1.336
190011,-12.433772,130.837877,20003,1.478
190011,-12.432949,130.837802,20004,1.569
190011,-12.432487,130.837709,20005,1.621
190011,-12.432278,130.837660,20006,1.645
190011,-12.431835,130.837540,20007,1.696
190011,-12.431123,130.837315,20008,1.778
190011,-12.430709,130.837143,20009,1.828
190011,-12.430709,130.837143,30001,1.828
190011,-12.430237,130.836945,30002,1.884
190011,-12.429587,130.836678,30003,1.962
190011,-12.429186,130.836526,30004,2.009
190011,-12.428986,130.836455,30005,2.033
190011,-12.428694,130.836375,30006,2.066
190011,-12.428636,130.836364,30007,2.072
190011,-12.428500,130.836335,30008,2.088
190011,-12.428321,130.836304,30009,2.108
190011,-12.428240,130.836292,30010,2.117
190011,-12.428125,130.836276,30011,2.130
190011,-12.427849,130.836256,30012,2.160
190011,-12.427327,130.836240,30013,2.218
190011,-12.427179,130.836227,30014,2.235
190011,-12.427058,130.836212,30015,2.248
190011,-12.426982,130.836197,30016,2.257
190011,-12.426910,130.836184,30017,2.265
190011,-12.426776,130.836152,30018,2.280
190011,-12.426614,130.836110,30019,2.299
190011,-12.426475,130.836063,30020,2.315
190011,-12.426276,130.835976,30021,2.339
190011,-12.426102,130.835885,30022,2.360
190011,-12.425976,130.835810,30023,2.377
190011,-12.425582,130.835540,30024,2.429
190011,-12.425501,130.835487,30025,2.440
190011,-12.425437,130.835450,30026,2.448
190011,-12.425360,130.835416,30027,2.457
190011,-12.425274,130.835392,30028,2.467
190011,-12.425207,130.835380,30029,2.475
190011,-12.425135,130.835374,30030,2.482
190011,-12.425087,130.835370,30031,2.488
190011,-12.425031,130.835374,30032,2.494
190011,-12.424953,130.835381,30033,2.503
190011,-12.424917,130.835388,30034,2.507
190011,-12.424896,130.835391,30035,2.509
190011,-12.424836,130.835414,30036,2.516
190011,-12.424767,130.835446,30037,2.525
190011,-12.424688,130.835496,30038,2.535
190011,-12.424662,130.835516,30039,2.538
190011,-12.424628,130.835544,30040,2.543
190011,-12.424622,130.835548,30041,2.544
190011,-12.424575,130.835596,30042,2.551
190011,-12.424551,130.835621,30043,2.555
190011,-12.424528,130.835651,30044,2.559
190011,-12.424485,130.835709,30045,2.567
190011,-12.424453,130.835764,30046,2.574
190011,-12.424434,130.835804,30047,2.579
190011,-12.424423,130.835830,30048,2.582
190011,-12.424406,130.835882,30049,2.588
190011,-12.424395,130.835919,30050,2.592
190011,-12.424381,130.835980,30051,2.599
190011,-12.424369,130.836054,30052,2.607
190011,-12.424368,130.836058,30053,2.608
190011,-12.424359,130.836138,30054,2.616
190011,-12.424358,130.836327,30055,2.637
190011,-12.424357,130.836505,30056,2.656
190011,-12.424356,130.836681,30057,2.675
190011,-12.424356,130.837045,30058,2.715
190011,-12.424346,130.837355,30059,2.749
190011,-12.424354,130.837392,30060,2.753
190011,-12.424354,130.837518,30061,2.767
190011,-12.424355,130.837556,30062,2.771
190011,-12.424357,130.837695,30063,2.786
190011,-12.424360,130.837799,30064,2.797
190011,-12.424368,130.837876,30065,2.805
190011,-12.424428,130.838379,30066,2.861
190011,-12.424463,130.838664,30067,2.892
190011,-12.424470,130.838729,30068,2.899
190011,-12.424476,130.838804,30069,2.907
190011,-12.424481,130.839311,30070,2.962
190011,-12.424495,130.839561,30071,2.989
190011,-12.424511,130.840004,30072,3.038
190011,-12.424511,130.840004,40001,3.038
190011,-12.424513,130.840078,40002,3.046
190011,-12.424507,130.840201,40003,3.059
190011,-12.424495,130.840371,40004,3.078
190011,-12.424483,130.840473,40005,3.089
190011,-12.424473,130.840543,40006,3.096
190011,-12.424456,130.840637,40007,3.107
190011,-12.424412,130.840787,40008,3.124
190011,-12.424282,130.841091,40009,3.160
190011,-12.424137,130.841306,40010,3.188
190011,-12.424037,130.841433,40011,3.206
190011,-12.423726,130.841751,40012,3.255
190011,-12.423390,130.842074,40013,3.306
190011,-12.423167,130.842318,40014,3.342
190011,-12.422547,130.842957,40015,3.440
190011,-12.422218,130.843456,40016,3.505
190011,-12.421908,130.844224,40017,3.595
190011,-12.421714,130.844711,40018,3.652
190011,-12.421269,130.845864,40019,3.787
190011,-12.420918,130.846615,40020,3.878
190011,-12.420710,130.847009,40021,3.926
190011,-12.420500,130.847305,40022,3.966
190011,-12.419912,130.848112,40023,4.075
190011,-12.419330,130.848691,40024,4.165
190011,-12.418417,130.849369,40025,4.290
190011,-12.418246,130.849477,40026,4.313
190011,-12.417803,130.849738,40027,4.369
190011,-12.417428,130.849928,40028,4.415
190011,-12.416868,130.850145,40029,4.482
190011,-12.416294,130.850323,40030,4.548
190011,-12.415811,130.850425,40031,4.603
190011,-12.415231,130.850506,40032,4.667
190011,-12.414805,130.850550,40033,4.715
190011,-12.414411,130.850551,40034,4.758
190011,-12.413154,130.850483,40035,4.898
190011,-12.412445,130.850446,40036,4.976
190011,-12.411850,130.850415,40037,5.042
190011,-12.411850,130.850415,50001,5.042
190011,-12.411818,130.850413,50002,5.046
190011,-12.411442,130.850403,50003,5.087
190011,-12.411074,130.850411,50004,5.128
190011,-12.410923,130.850414,50005,5.145
190011,-12.410437,130.850468,50006,5.199
190011,-12.410049,130.850521,50007,5.242
190011,-12.409540,130.850614,50008,5.299
190011,-12.409083,130.850731,50009,5.352
190011,-12.407763,130.851191,50010,5.506
190011,-12.404839,130.852126,50011,5.845
190011,-12.404312,130.852238,50012,5.905
190011,-12.403747,130.852314,50013,5.968
190011,-12.403225,130.852348,50014,6.025
190011,-12.402640,130.852348,50015,6.090
190011,-12.401851,130.852346,50016,6.178
190011,-12.401127,130.852343,50017,6.258
190011,-12.400568,130.852340,50018,6.319
190011,-12.400568,130.852340,60001,6.319
190011,-12.400454,130.852339,60002,6.332
190011,-12.400366,130.852339,60003,6.342
190011,-12.399698,130.852335,60004,6.416
190011,-12.399445,130.852333,60005,6.444
190011,-12.398996,130.852331,60006,6.493
190011,-12.398534,130.852329,60007,6.544
190011,-12.397664,130.852324,60008,6.641
190011,-12.397541,130.852323,60009,6.654
190011,-12.397541,130.852323,70001,6.654
190011,-12.397386,130.852321,70002,6.671
190011,-12.396803,130.852312,70003,6.736
190011,-12.396433,130.852291,70004,6.777
190011,-12.395328,130.852312,70005,6.899
190011,-12.394124,130.852291,70006,7.032
190011,-12.393400,130.852290,70007,7.112
190011,-12.393400,130.852290,80001,7.112
190011,-12.393309,130.852291,80002,7.122
190011,-12.392851,130.852276,80003,7.173
190011,-12.392401,130.852288,80004,7.223
190011,-12.391619,130.852271,80005,7.309
190011,-12.391601,130.852208,80006,7.317
190011,-12.391558,130.852159,80007,7.324
190011,-12.391528,130.852150,80008,7.327
190011,-12.391484,130.852138,80009,7.332
190011,-12.391422,130.852147,80010,7.339
190011,-12.391364,130.852198,80011,7.348
190011,-12.391340,130.852272,80012,7.356
190011,-12.390579,130.852279,80013,7.441
190011,-12.390076,130.852271,80014,7.496
190011,-12.390076,130.852271,90001,7.496
190011,-12.389747,130.852265,90002,7.533
190011,-12.389743,130.852240,90003,7.535
190011,-12.389731,130.852217,90004,7.538
190011,-12.389713,130.852199,90005,7.541
190011,-12.389691,130.852188,90006,7.544
190011,-12.389665,130.852186,90007,7.546
190011,-12.389637,130.852193,90008,7.550
190011,-12.389614,130.852210,90009,7.553
190011,-12.389599,130.852236,90010,7.556
190011,-12.389594,130.852265,90011,7.559
190011,-12.389249,130.852263,90012,7.598
190011,-12.389163,130.852263,90013,7.607
190011,-12.389008,130.852261,90014,7.624
190011,-12.388754,130.852273,90015,7.652
190011,-12.388553,130.852281,90016,7.675
190011,-12.388322,130.852245,90017,7.700
190011,-12.388229,130.852241,90018,7.711
190011,-12.388083,130.852212,90019,7.727
190011,-12.388066,130.852190,90020,7.730
190011,-12.388026,130.852104,90021,7.741
190011,-12.387977,130.852002,90022,7.753
190011,-12.387953,130.851910,90023,7.763
190011,-12.387937,130.851779,90024,7.778
190011,-12.387951,130.851762,90025,7.780
190011,-12.387959,130.851742,90026,7.782
190011,-12.387962,130.851720,90027,7.785
190011,-12.387959,130.851699,90028,7.787
190011,-12.387949,130.851678,90029,7.790
190011,-12.387935,130.851662,90030,7.792
190011,-12.387929,130.851561,90031,7.803
190011,-12.387914,130.851494,90032,7.810
190011,-12.387908,130.851398,90033,7.821
190011,-12.387889,130.851236,90034,7.838
190011,-12.387888,130.851056,90035,7.858
190011,-12.387889,130.850973,90036,7.867
190011,-12.387908,130.850811,90037,7.885
190011,-12.387911,130.850545,90038,7.914
190011,-12.387911,130.850545,100001,7.914
190011,-12.387915,130.850322,100002,7.938
190011,-12.387920,130.850246,100003,7.946
190011,-12.387950,130.850078,100004,7.965
190011,-12.387967,130.850060,100005,7.968
190011,-12.387978,130.850037,100006,7.971
190011,-12.387983,130.850012,100007,7.973
190011,-12.387980,130.849987,100008,7.976
190011,-12.387970,130.849963,100009,7.979
190011,-12.387954,130.849943,100010,7.981
190011,-12.387933,130.849928,100011,7.984
190011,-12.387914,130.849743,100012,8.005
190011,-12.387893,130.849567,100013,8.024
190011,-12.387895,130.849156,100014,8.069
190011,-12.387896,130.848311,100015,8.161
190011,-12.387075,130.848311,100016,8.251
190011,-12.386235,130.848311,100017,8.344
190011,-12.386235,130.848311,110001,8.344
190011,-12.385882,130.848310,110002,8.383
190011,-12.384754,130.848310,110003,8.508
190011,-12.384243,130.848311,110004,8.565
190011,-12.384243,130.848311,120001,8.565
190011,-12.383868,130.848311,120002,8.606
190011,-12.383474,130.848308,120003,8.650
190011,-12.382859,130.848310,120004,8.718
190011,-12.382596,130.848310,120005,8.747
190011,-12.382458,130.848310,120006,8.762
190011,-12.382348,130.848302,120007,8.774
190011,-12.382248,130.848287,120008,8.786
190011,-12.382147,130.848263,120009,8.797
190011,-12.382070,130.848239,120010,8.806
190011,-12.381997,130.848213,120011,8.815
190011,-12.381934,130.848187,120012,8.822
190011,-12.381847,130.848146,120013,8.833
190011,-12.381755,130.848092,120014,8.845
190011,-12.381268,130.847769,120015,8.909
190011,-12.381268,130.847769,130001,8.909
190011,-12.380985,130.847581,130002,8.946
190011,-12.380284,130.847120,130003,9.039
190011,-12.380034,130.847510,130004,9.089
190011,-12.379730,130.847993,130005,9.152
190011,-12.379563,130.848252,130006,9.185
190011,-12.379504,130.848318,130007,9.195
190011,-12.379490,130.848335,130008,9.197
190011,-12.379490,130.848335,140001,9.197
190011,-12.379458,130.848374,140002,9.203
190011,-12.379433,130.848418,140003,9.208
190011,-12.379406,130.848494,140004,9.217
190011,-12.379319,130.848634,140005,9.235
190011,-12.379055,130.849046,140006,9.289
190011,-12.378927,130.849249,140007,9.315
190011,-12.378631,130.849713,140008,9.375
190011,-12.378377,130.850106,140009,9.426
190011,-12.378244,130.850260,140010,9.448
190011,-12.378238,130.850267,140011,9.450
190011,-12.378186,130.850343,140012,9.460
190011,-12.378178,130.850351,140013,9.461
190011,-12.378153,130.850375,140014,9.465
190011,-12.378143,130.850378,140015,9.466
190011,-12.378133,130.850381,140016,9.467
190011,-12.378115,130.850392,140017,9.469
190011,-12.378101,130.850409,140018,9.472
190011,-12.378091,130.850429,140019,9.474
190011,-12.378090,130.850451,140020,9.476
190011,-12.378091,130.850467,140021,9.478
190011,-12.378096,130.850481,140022,9.480
190011,-12.378107,130.850500,140023,9.482
190011,-12.378124,130.850514,140024,9.485
190011,-12.378144,130.850522,140025,9.487
190011,-12.378155,130.850524,140026,9.488
190011,-12.378166,130.850525,140027,9.489
190011,-12.378177,130.850523,140028,9.491
190011,-12.378188,130.850520,140029,9.492
190011,-12.378377,130.850591,140030,9.514
190011,-12.378468,130.850650,140031,9.526
190011,-12.378569,130.850739,140032,9.541
190011,-12.378624,130.850779,140033,9.549
190011,-12.378637,130.850788,140034,9.550
190011,-12.378715,130.850834,140035,9.560
190011,-12.378818,130.850881,140036,9.573
190011,-12.379042,130.851026,140037,9.602
190011,-12.379741,130.851487,140038,9.694
190011,-12.379639,130.851651,140039,9.715
190011,-12.379480,130.851905,140040,9.748
190011,-12.379368,130.852082,140041,9.771
190011,-12.379368,130.852082,150001,9.771
190011,-12.379287,130.852210,150002,9.787
190011,-12.379139,130.852446,150003,9.818
190011,-12.379016,130.852644,150004,9.843
